SNR,MCS,PRBs,TBS,m_type,predicted_dec_time,dec_time,p_err
27,19,99,79896,GPU,108.15526580810547,84.07722,28.638013730836338
27,19,99,79896,GPU,108.15526580810547,83.05322,30.22404887866536
27,19,99,79896,GPU,108.15526580810547,83.05322,30.22404887866536
27,19,99,79896,GPU,108.15526580810547,83.05322,30.22404887866536
27,19,99,79896,GPU,108.15526580810547,83.05322,30.22404887866536
27,19,99,79896,GPU,108.15526580810547,83.05322,30.22404887866536
27,19,99,79896,GPU,108.15526580810547,84.07722,28.638013730836338
27,19,102,81976,CPU,792.763427734375,740.00817,7.129010174897806
27,19,102,81976,CPU,792.763427734375,748.82717,5.867342892269116
27,19,102,81976,CPU,792.763427734375,753.38717,5.226563353126259
27,19,102,81976,CPU,792.763427734375,757.04417,4.7182527981656595
27,19,102,81976,CPU,792.763427734375,746.90817,6.139343439552276
27,19,102,81976,CPU,792.763427734375,746.82017,6.151850148125357
27,19,102,81976,CPU,792.763427734375,763.91717,3.7760975753922303
27,19,102,81976,CPU,792.763427734375,750.28917,5.66105168949393
27,19,102,81976,CPU,792.763427734375,751.06217,5.552304376397357
27,19,102,81976,GPU,109.1977767944336,84.08717,29.862589969948562
27,19,102,81976,GPU,109.1977767944336,85.11117,28.30017116958161
27,19,102,81976,GPU,109.1977767944336,84.08717,29.862589969948562
27,19,102,81976,GPU,109.1977767944336,84.08717,29.862589969948562
27,19,102,81976,GPU,109.1977767944336,85.11117,28.30017116958161
27,19,102,81976,GPU,109.1977767944336,84.08717,29.862589969948562
27,19,102,81976,GPU,109.1977767944336,85.11117,28.30017116958161
27,19,102,81976,GPU,109.1977767944336,85.11117,28.30017116958161
27,19,102,81976,GPU,109.1977767944336,86.13517,26.774901349162704
27,19,110,88064,CPU,846.8283081054688,821.74845,3.0520116107877904
27,19,110,88064,CPU,846.8283081054688,836.73145,1.2067023541984414
27,19,110,88064,CPU,846.8283081054688,842.28645,0.5392296297143098
27,19,110,88064,CPU,846.8283081054688,839.17445,0.9120699641735721
27,19,110,88064,CPU,846.8283081054688,839.07145,0.9244573993631557
27,19,110,88064,CPU,846.8283081054688,819.56045,3.3271320139312244
27,19,110,88064,CPU,846.8283081054688,820.28345,3.2360592067862313
27,19,110,88064,CPU,846.8283081054688,828.42345,2.2216727575093085
27,19,110,88064,CPU,846.8283081054688,828.72945,2.1839284347224184
27,19,110,88064,GPU,112.24915313720703,88.13745,27.356932991829275
27,19,110,88064,GPU,112.24915313720703,87.11345,28.853986539629677
27,19,110,88064,GPU,112.24915313720703,88.13745,27.356932991829275
27,19,110,88064,GPU,112.24915313720703,88.13745,27.356932991829275
27,19,110,88064,GPU,112.24915313720703,87.11345,28.853986539629677
27,19,110,88064,GPU,112.24915313720703,87.11345,28.853986539629677
27,19,110,88064,GPU,112.24915313720703,88.13745,27.356932991829275
27,19,110,88064,GPU,112.24915313720703,88.13745,27.356932991829275
27,19,110,88064,GPU,112.24915313720703,87.11345,28.853986539629677
27,19,115,92200,CPU,883.5584106445312,828.34342,6.665712470382297
27,19,115,92200,CPU,883.5584106445312,820.61242,7.6706114982431295
27,19,115,92200,CPU,883.5584106445312,820.87342,7.636377194979859
27,19,115,92200,CPU,883.5584106445312,830.38842,6.403026507105103
27,19,115,92200,CPU,883.5584106445312,841.07942,5.050532641082958
27,19,115,92200,CPU,883.5584106445312,822.32842,7.445929041894381
27,19,115,92200,CPU,883.5584106445312,828.69742,6.620147392824186
27,19,115,92200,CPU,883.5584106445312,814.64542,8.459262024026517
27,19,115,92200,CPU,883.5584106445312,823.32342,7.316078855686042
27,19,115,92200,GPU,114.32215118408203,90.19342,26.752207848512704
27,19,115,92200,GPU,114.32215118408203,90.19342,26.752207848512704
27,19,115,92200,GPU,114.32215118408203,89.16942,28.207799472153155
27,19,115,92200,GPU,114.32215118408203,90.19342,26.752207848512704
27,19,115,92200,GPU,114.32215118408203,90.19342,26.752207848512704
27,19,115,92200,GPU,114.32215118408203,89.16942,28.207799472153155
27,19,115,92200,GPU,114.32215118408203,90.19342,26.752207848512704
27,19,115,92200,GPU,114.32215118408203,90.19342,26.752207848512704
27,19,115,92200,GPU,114.32215118408203,89.16942,28.207799472153155
27,19,120,96264,CPU,919.6493530273438,895.58559,2.686930573251377
27,19,120,96264,CPU,919.6493530273438,900.05859,2.176609750187904
27,19,120,96264,CPU,919.6493530273438,882.60659,4.196973311443751
27,19,120,96264,CPU,919.6493530273438,889.08659,3.4375462830165673
27,19,120,96264,CPU,919.6493530273438,891.29259,3.1815324558396396
27,19,120,96264,CPU,919.6493530273438,898.02159,2.4083789597245433
27,19,120,96264,CPU,919.6493530273438,900.56059,2.1196533847149253
27,19,120,96264,CPU,919.6493530273438,889.42059,3.3987028597284668
27,19,120,96264,CPU,919.6493530273438,888.38859,3.5188163579795333
27,19,120,96264,GPU,116.35906219482422,92.21359,26.184288232162118
27,19,120,96264,GPU,116.35906219482422,92.21359,26.184288232162118
27,19,120,96264,GPU,116.35906219482422,92.21359,26.184288232162118
27,19,120,96264,GPU,116.35906219482422,91.18959,27.60125601488528
27,19,120,96264,GPU,116.35906219482422,91.18959,27.60125601488528
27,19,120,96264,GPU,116.35906219482422,91.18959,27.60125601488528
27,19,120,96264,GPU,116.35906219482422,91.18959,27.60125601488528
27,19,120,96264,GPU,116.35906219482422,92.21359,26.184288232162118
27,19,120,96264,GPU,116.35906219482422,91.18959,27.60125601488528
27,19,125,100392,CPU,956.3084716796875,890.60458,7.377448213851251
27,19,125,100392,CPU,956.3084716796875,901.04658,6.133078234389121
27,19,125,100392,CPU,956.3084716796875,901.61058,6.0666869813891795
27,19,125,100392,CPU,956.3084716796875,897.86158,6.509565948872374
27,19,125,100392,CPU,956.3084716796875,890.27558,7.4171293881482745
27,19,125,100392,CPU,956.3084716796875,899.82458,6.277211462670594
27,19,125,100392,CPU,956.3084716796875,896.68358,6.649490746745634
27,19,125,100392,CPU,956.3084716796875,894.70858,6.884911250061726
27,19,125,100392,CPU,956.3084716796875,893.77458,6.996606647694935
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,125,100392,GPU,118.42806243896484,94.26558,25.632348985668834
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,125,100392,GPU,118.42806243896484,93.24158,27.01207169480059
27,19,128,102416,CPU,974.282958984375,963.04669,1.1667418725435823
27,19,128,102416,CPU,974.282958984375,956.54969,1.8538784936906878
27,19,128,102416,CPU,974.282958984375,997.11369,-2.289681833134296
27,19,128,102416,CPU,974.282958984375,963.05569,1.1657964436485468
27,19,128,102416,CPU,974.282958984375,982.87169,-0.8738405127555301
27,19,128,102416,CPU,974.282958984375,968.61269,0.5854010630786756
27,19,128,102416,CPU,974.282958984375,963.51869,1.117183205275967
27,19,128,102416,CPU,974.282958984375,954.93869,2.025707952452429
27,19,128,102416,CPU,974.282958984375,961.48469,1.3310944123691664
27,19,128,102416,GPU,119.4425048828125,94.24769,26.73255427566712
27,19,128,102416,GPU,119.4425048828125,94.24769,26.73255427566712
27,19,128,102416,GPU,119.4425048828125,95.27169,25.370406342967666
27,19,128,102416,GPU,119.4425048828125,94.24769,26.73255427566712
27,19,128,102416,GPU,119.4425048828125,94.24769,26.73255427566712
27,19,128,102416,GPU,119.4425048828125,95.27169,25.370406342967666
27,19,128,102416,GPU,119.4425048828125,94.24769,26.73255427566712
27,19,128,102416,GPU,119.4425048828125,95.27169,25.370406342967666
27,19,128,102416,GPU,119.4425048828125,94.24769,26.73255427566712
27,19,133,106576,CPU,1011.2264404296875,953.16059,6.0919273246166785
27,19,133,106576,CPU,1011.2264404296875,971.75559,4.061808425479447
27,19,133,106576,CPU,1011.2264404296875,980.31759,3.152942550963255
27,19,133,106576,CPU,1011.2264404296875,973.96859,3.8253646793360714
27,19,133,106576,CPU,1011.2264404296875,948.07659,6.660838490874191
27,19,133,106576,CPU,1011.2264404296875,958.74359,5.474127908347993
27,19,133,106576,CPU,1011.2264404296875,948.33159,6.632158107238366
27,19,133,106576,CPU,1011.2264404296875,969.83659,4.267713845451788
27,19,133,106576,CPU,1011.2264404296875,954.96859,5.891068148083023
27,19,133,106576,GPU,121.52752685546875,83.00359,46.41237427859294
27,19,133,106576,GPU,121.52752685546875,78.90759,54.01246807242339
27,19,133,106576,GPU,121.52752685546875,83.00359,46.41237427859294
27,19,133,106576,GPU,121.52752685546875,79.93159,52.03942127945753
27,19,133,106576,GPU,121.52752685546875,79.93159,52.03942127945753
27,19,133,106576,GPU,121.52752685546875,79.93159,52.03942127945753
27,19,133,106576,GPU,121.52752685546875,79.93159,52.03942127945753
27,19,133,106576,GPU,121.52752685546875,79.93159,52.03942127945753
27,19,133,106576,GPU,121.52752685546875,79.93159,52.03942127945753
27,19,135,108552,CPU,1028.7745361328125,961.36184,7.0122084451378335
27,19,135,108552,CPU,1028.7745361328125,966.54884,6.437925695799547
27,19,135,108552,CPU,1028.7745361328125,987.53584,4.17591893503455
27,19,135,108552,CPU,1028.7745361328125,964.30484,6.685613662668382
27,19,135,108552,CPU,1028.7745361328125,949.53084,8.345563176527525
27,19,135,108552,CPU,1028.7745361328125,986.97184,4.235449730036113
27,19,135,108552,CPU,1028.7745361328125,954.80784,7.746762545729875
27,19,135,108552,CPU,1028.7745361328125,963.10284,6.818762587473263
27,19,135,108552,CPU,1028.7745361328125,961.20084,7.030132863056229
27,19,135,108552,GPU,122.51793670654297,97.29784,25.920510369544665
27,19,135,108552,GPU,122.51793670654297,97.29784,25.920510369544665
27,19,135,108552,GPU,122.51793670654297,98.32184,24.609076382768038
27,19,135,108552,GPU,122.51793670654297,97.29784,25.920510369544665
27,19,135,108552,GPU,122.51793670654297,98.32184,24.609076382768038
27,19,135,108552,GPU,122.51793670654297,97.29784,25.920510369544665
27,19,135,108552,GPU,122.51793670654297,98.32184,24.609076382768038
27,19,135,108552,GPU,122.51793670654297,96.27384,27.259842036572923
27,19,135,108552,GPU,122.51793670654297,96.27384,27.259842036572923
27,19,138,110632,CPU,1047.2462158203125,1027.74779,1.897199489021777
27,19,138,110632,CPU,1047.2462158203125,1029.28779,1.7447429178492841
27,19,138,110632,CPU,1047.2462158203125,1042.70179,0.4358317846862453
27,19,138,110632,CPU,1047.2462158203125,1038.63579,0.8290130094893473
27,19,138,110632,CPU,1047.2462158203125,1049.28579,-0.19437737546101777
27,19,138,110632,CPU,1047.2462158203125,1042.31779,0.472833320854328
27,19,138,110632,CPU,1047.2462158203125,1051.08679,-0.3653907761211198
27,19,138,110632,CPU,1047.2462158203125,1041.27579,0.5733760332901416
27,19,138,110632,CPU,1047.2462158203125,1042.06379,0.4973232800184501
27,19,138,110632,GPU,123.56043243408203,98.33179,25.65664922206952
27,19,138,110632,GPU,123.56043243408203,99.35579,24.36158218266095
27,19,138,110632,GPU,123.56043243408203,98.33179,25.65664922206952
27,19,138,110632,GPU,123.56043243408203,99.35579,24.36158218266095
27,19,138,110632,GPU,123.56043243408203,98.33179,25.65664922206952
27,19,138,110632,GPU,123.56043243408203,98.33179,25.65664922206952
27,19,138,110632,GPU,123.56043243408203,99.35579,24.36158218266095
27,19,138,110632,GPU,123.56043243408203,98.33179,25.65664922206952
27,19,138,110632,GPU,123.56043243408203,98.33179,25.65664922206952
27,19,143,114776,CPU,1084.0477294921875,1039.25873,4.309706351197789
27,19,143,114776,CPU,1084.0477294921875,1042.47973,3.987415610679306
27,19,143,114776,CPU,1084.0477294921875,1043.62373,3.873426631664218
27,19,143,114776,CPU,1084.0477294921875,1057.73673,2.4874809341439263
27,19,143,114776,CPU,1084.0477294921875,1043.60573,3.875218229415769
27,19,143,114776,CPU,1084.0477294921875,1030.82573,5.163045308559331
27,19,143,114776,CPU,1084.0477294921875,1019.73873,6.3064192425237655
27,19,143,114776,CPU,1084.0477294921875,1034.37373,4.802326088868041
27,19,143,114776,CPU,1084.0477294921875,1059.14773,2.3509467836170117
27,19,143,114776,GPU,125.63745880126953,101.41573,23.883601489896623
27,19,143,114776,GPU,125.63745880126953,100.39173,25.14721959793853
27,19,143,114776,GPU,125.63745880126953,101.41573,23.883601489896623
27,19,143,114776,GPU,125.63745880126953,101.41573,23.883601489896623
27,19,143,114776,GPU,125.63745880126953,101.41573,23.883601489896623
27,19,143,114776,GPU,125.63745880126953,101.41573,23.883601489896623
27,19,143,114776,GPU,125.63745880126953,100.39173,25.14721959793853
27,19,143,114776,GPU,125.63745880126953,100.39173,25.14721959793853
27,19,143,114776,GPU,125.63745880126953,100.39173,25.14721959793853
27,19,148,118896,CPU,1120.635986328125,1105.84974,1.3370936207051862
27,19,148,118896,CPU,1120.635986328125,1112.75474,0.7082644579995153
27,19,148,118896,CPU,1120.635986328125,1107.43174,1.1923304932658882
27,19,148,118896,CPU,1120.635986328125,1099.75474,1.8987184659122192
27,19,148,118896,CPU,1120.635986328125,1102.80774,1.6166232500440227
27,19,148,118896,CPU,1120.635986328125,1108.88074,1.0601001445948948
27,19,148,118896,CPU,1120.635986328125,1107.89474,1.1500412329897913
27,19,148,118896,CPU,1120.635986328125,1185.91274,-5.504347113420418
27,19,148,118896,CPU,1120.635986328125,1098.34274,2.029716728325163
27,19,148,118896,GPU,127.70244598388672,102.43974,24.661040709285984
27,19,148,118896,GPU,127.70244598388672,103.46374,23.42724705668548
27,19,148,118896,GPU,127.70244598388672,102.43974,24.661040709285984
27,19,148,118896,GPU,127.70244598388672,102.43974,24.661040709285984
27,19,148,118896,GPU,127.70244598388672,103.46374,23.42724705668548
27,19,148,118896,GPU,127.70244598388672,102.43974,24.661040709285984
27,19,148,118896,GPU,127.70244598388672,102.43974,24.661040709285984
27,19,148,118896,GPU,127.70244598388672,102.43974,24.661040709285984
27,19,148,118896,GPU,127.70244598388672,103.46374,23.42724705668548
27,19,153,122976,CPU,1156.868896484375,1099.27487,5.239274366780989
27,19,153,122976,CPU,1156.868896484375,1095.01287,5.64888579660027
27,19,153,122976,CPU,1156.868896484375,1108.72287,4.3424761757079064
27,19,153,122976,CPU,1156.868896484375,1131.15087,2.2736159398767963
27,19,153,122976,CPU,1156.868896484375,1116.90287,3.578290248674454
27,19,153,122976,CPU,1156.868896484375,1087.36387,6.392066942998125
27,19,153,122976,CPU,1156.868896484375,1106.06887,4.592844791335185
27,19,153,122976,CPU,1156.868896484375,1094.40887,5.707193005880427
27,19,153,122976,CPU,1156.868896484375,1099.53087,5.214771867603403
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,153,122976,GPU,129.74737548828125,104.46787,24.198354468489924
27,19,156,125016,CPU,1174.9853515625,1105.35594,6.299275106125552
27,19,156,125016,CPU,1174.9853515625,1179.25894,-0.3623961025472437
27,19,156,125016,CPU,1174.9853515625,1120.09394,4.900607851025426
27,19,156,125016,CPU,1174.9853515625,1117.71094,5.124259726982727
27,19,156,125016,CPU,1174.9853515625,1090.26594,7.7705272130669325
27,19,156,125016,CPU,1174.9853515625,1100.59694,6.758914990486899
27,19,156,125016,CPU,1174.9853515625,1108.16594,6.029729767953336
27,19,156,125016,CPU,1174.9853515625,1113.40694,5.530629399750276
27,19,156,125016,CPU,1174.9853515625,1103.47394,6.480570946922399
27,19,156,125016,GPU,130.7698516845703,104.45794,25.189001127698212
27,19,156,125016,GPU,130.7698516845703,106.50594,22.781745022456324
27,19,156,125016,GPU,130.7698516845703,105.48194,23.973688467021294
27,19,156,125016,GPU,130.7698516845703,105.48194,23.973688467021294
27,19,156,125016,GPU,130.7698516845703,105.48194,23.973688467021294
27,19,156,125016,GPU,130.7698516845703,105.48194,23.973688467021294
27,19,156,125016,GPU,130.7698516845703,105.48194,23.973688467021294
27,19,156,125016,GPU,130.7698516845703,105.48194,23.973688467021294
27,19,156,125016,GPU,130.7698516845703,106.50594,22.781745022456324
27,19,158,127080,CPU,1193.31494140625,1191.74693,0.13157251483332788
27,19,158,127080,CPU,1193.31494140625,1290.61493,-7.539040989844273
27,19,158,127080,CPU,1193.31494140625,1167.61493,2.201069097861745
27,19,158,127080,CPU,1193.31494140625,1167.27493,2.2308378889153357
27,19,158,127080,CPU,1193.31494140625,1168.45793,2.1273347347858698
27,19,158,127080,CPU,1193.31494140625,1183.97993,0.7884433823341949
27,19,158,127080,CPU,1193.31494140625,1180.12093,1.1180219815481074
27,19,158,127080,CPU,1193.31494140625,1178.22893,1.2803972998906086
27,19,158,127080,CPU,1193.31494140625,1185.83893,0.6304407130781337
27,19,158,127080,GPU,131.80433654785156,106.50793,23.750725929845373
27,19,158,127080,GPU,131.80433654785156,107.53193,22.572278343605994
27,19,158,127080,GPU,131.80433654785156,107.53193,22.572278343605994
27,19,158,127080,GPU,131.80433654785156,106.50793,23.750725929845373
27,19,158,127080,GPU,131.80433654785156,106.50793,23.750725929845373
27,19,158,127080,GPU,131.80433654785156,106.50793,23.750725929845373
27,19,158,127080,GPU,131.80433654785156,107.53193,22.572278343605994
27,19,158,127080,GPU,131.80433654785156,106.50793,23.750725929845373
27,19,158,127080,GPU,131.80433654785156,106.50793,23.750725929845373
27,19,161,129128,CPU,1211.5025634765625,1182.16897,2.4813367818783605
27,19,161,129128,CPU,1211.5025634765625,1182.81897,2.4250197370915063
27,19,161,129128,CPU,1211.5025634765625,1174.62697,3.1393450362000856
27,19,161,129128,CPU,1211.5025634765625,1207.12997,0.36223054561080464
27,19,161,129128,CPU,1211.5025634765625,1179.21097,2.7384068074402674
27,19,161,129128,CPU,1211.5025634765625,1182.68197,2.4368844886138246
27,19,161,129128,CPU,1211.5025634765625,1178.08497,2.83660298938899
27,19,161,129128,CPU,1211.5025634765625,1156.61197,4.745808871108482
27,19,161,129128,CPU,1211.5025634765625,1173.66197,3.2241475351341906
27,19,161,129128,GPU,132.83082580566406,107.52597,23.53371544164081
27,19,161,129128,GPU,132.83082580566406,107.52597,23.53371544164081
27,19,161,129128,GPU,132.83082580566406,107.52597,23.53371544164081
27,19,161,129128,GPU,132.83082580566406,108.54997,22.368367126830215
27,19,161,129128,GPU,132.83082580566406,107.52597,23.53371544164081
27,19,161,129128,GPU,132.83082580566406,108.54997,22.368367126830215
27,19,161,129128,GPU,132.83082580566406,107.52597,23.53371544164081
27,19,161,129128,GPU,132.83082580566406,107.52597,23.53371544164081
27,19,161,129128,GPU,132.83082580566406,107.52597,23.53371544164081
27,19,164,131176,CPU,1229.6900634765625,1175.46101,4.613428519978091
27,19,164,131176,CPU,1229.6900634765625,1182.61701,3.9804140375557906
27,19,164,131176,CPU,1229.6900634765625,1177.38701,4.442299178802949
27,19,164,131176,CPU,1229.6900634765625,1203.40101,2.1845630224759787
27,19,164,131176,CPU,1229.6900634765625,1154.62401,6.5013418070669164
27,19,164,131176,CPU,1229.6900634765625,1171.26401,4.9882906823511455
27,19,164,131176,CPU,1229.6900634765625,1166.96401,5.37514892824866
27,19,164,131176,CPU,1229.6900634765625,1183.14801,3.933747348868244
27,19,164,131176,CPU,1229.6900634765625,1186.29701,3.657857443016104
27,19,164,131176,GPU,133.8572998046875,109.56801,22.168231224321314
27,19,164,131176,GPU,133.8572998046875,109.56801,22.168231224321314
27,19,164,131176,GPU,133.8572998046875,108.54401,23.32076160138869
27,19,164,131176,GPU,133.8572998046875,108.54401,23.32076160138869
27,19,164,131176,GPU,133.8572998046875,108.54401,23.32076160138869
27,19,164,131176,GPU,133.8572998046875,108.54401,23.32076160138869
27,19,164,131176,GPU,133.8572998046875,108.54401,23.32076160138869
27,19,164,131176,GPU,133.8572998046875,108.54401,23.32076160138869
27,19,164,131176,GPU,133.8572998046875,108.54401,23.32076160138869
27,19,167,135296,CPU,1266.2783203125,1247.47503,1.5073079508853928
27,19,167,135296,CPU,1266.2783203125,1250.30503,1.2775514717796514
27,19,167,135296,CPU,1266.2783203125,1234.26203,2.5939621842292193
27,19,167,135296,CPU,1266.2783203125,1254.18703,0.9640739397934892
27,19,167,135296,CPU,1266.2783203125,1236.57803,2.401812873264464
27,19,167,135296,CPU,1266.2783203125,1237.20803,2.349668738611403
27,19,167,135296,CPU,1266.2783203125,1230.68903,2.891818277806539
27,19,167,135296,CPU,1266.2783203125,1237.80003,2.300718179211863
27,19,167,135296,CPU,1266.2783203125,1247.03503,1.5431234768521294
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,167,135296,GPU,135.9222869873047,111.61603,21.776672210348902
27,19,167,135296,GPU,135.9222869873047,110.59203,22.90423368420373
27,19,172,139376,CPU,1302.5113525390625,1266.63316,2.832563813429802
27,19,172,139376,CPU,1302.5113525390625,1246.59816,4.485261917847087
27,19,172,139376,CPU,1302.5113525390625,1266.96616,2.805536064125229
27,19,172,139376,CPU,1302.5113525390625,1273.13516,2.3073899348646107
27,19,172,139376,CPU,1302.5113525390625,1251.60916,4.066939917494893
27,19,172,139376,CPU,1302.5113525390625,1245.43616,4.582747343634421
27,19,172,139376,CPU,1302.5113525390625,1252.30616,4.009019051624118
27,19,172,139376,CPU,1302.5113525390625,1248.68516,4.310629633739101
27,19,172,139376,CPU,1302.5113525390625,1257.88216,3.547962914034999
27,19,172,139376,GPU,137.96722412109375,112.62016,22.506684523529135
27,19,172,139376,GPU,137.96722412109375,112.62016,22.506684523529135
27,19,172,139376,GPU,137.96722412109375,112.62016,22.506684523529135
27,19,172,139376,GPU,137.96722412109375,112.62016,22.506684523529135
27,19,172,139376,GPU,137.96722412109375,112.62016,22.506684523529135
27,19,172,139376,GPU,137.96722412109375,112.62016,22.506684523529135
27,19,172,139376,GPU,137.96722412109375,113.64416,21.402828021337612
27,19,172,139376,GPU,137.96722412109375,113.64416,21.402828021337612
27,19,172,139376,GPU,137.96722412109375,112.62016,22.506684523529135
27,19,178,143400,CPU,1338.2470703125,1329.18945,0.6814393773964968
27,19,178,143400,CPU,1338.2470703125,1312.72545,1.9441704518260154
27,19,178,143400,CPU,1338.2470703125,1318.68045,1.4838030178198163
27,19,178,143400,CPU,1338.2470703125,1325.34445,0.9735295841394249
27,19,178,143400,CPU,1338.2470703125,1311.17345,2.064838966385416
27,19,178,143400,CPU,1338.2470703125,1308.15245,2.3005438175420574
27,19,178,143400,CPU,1338.2470703125,1303.53945,2.662567696934681
27,19,178,143400,CPU,1338.2470703125,1320.80445,1.3206058105346261
27,19,178,143400,CPU,1338.2470703125,1308.17545,2.298745196028564
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,178,143400,GPU,139.9840850830078,115.64445,21.046954767831753
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,178,143400,GPU,139.9840850830078,114.62045,22.128368090517707
27,19,183,147576,CPU,1375.3326416015625,1325.5723,3.7538760882045032
27,19,183,147576,CPU,1375.3326416015625,1317.2953,4.405795845590772
27,19,183,147576,CPU,1375.3326416015625,1330.7203,3.3524957574903267
27,19,183,147576,CPU,1375.3326416015625,1322.6223,3.9852905551012188
27,19,183,147576,CPU,1375.3326416015625,1294.9673,6.205974591139288
27,19,183,147576,CPU,1375.3326416015625,1326.4413,3.685903145624503
27,19,183,147576,CPU,1375.3326416015625,1311.7153,4.84993516516598
27,19,183,147576,CPU,1375.3326416015625,1311.4263,4.873041024231588
27,19,183,147576,CPU,1375.3326416015625,1311.2743,4.885197673862933
27,19,183,147576,GPU,142.07713317871094,116.6963,21.74947550068935
27,19,183,147576,GPU,142.07713317871094,117.7203,20.690427376341162
27,19,183,147576,GPU,142.07713317871094,117.7203,20.690427376341162
27,19,183,147576,GPU,142.07713317871094,117.7203,20.690427376341162
27,19,183,147576,GPU,142.07713317871094,116.6963,21.74947550068935
27,19,183,147576,GPU,142.07713317871094,116.6963,21.74947550068935
27,19,183,147576,GPU,142.07713317871094,116.6963,21.74947550068935
27,19,183,147576,GPU,142.07713317871094,116.6963,21.74947550068935
27,19,183,147576,GPU,142.07713317871094,117.7203,20.690427376341162
27,19,188,151608,CPU,1411.1392822265625,1318.43757,7.031179506403359
27,19,188,151608,CPU,1411.1392822265625,1348.56057,4.640407974152945
27,19,188,151608,CPU,1411.1392822265625,1310.15757,7.707600561859321
27,19,188,151608,CPU,1411.1392822265625,1335.67657,5.649774348183888
27,19,188,151608,CPU,1411.1392822265625,1317.88357,7.076172307585756
27,19,188,151608,CPU,1411.1392822265625,1313.50357,7.433227777718367
27,19,188,151608,CPU,1411.1392822265625,1315.08857,7.303744737631064
27,19,188,151608,CPU,1411.1392822265625,1333.08457,5.855195835517211
27,19,188,151608,CPU,1411.1392822265625,1312.89157,7.483307416359029
27,19,188,151608,GPU,144.0980224609375,118.70057,21.396234627127317
27,19,188,151608,GPU,144.0980224609375,118.70057,21.396234627127317
27,19,188,151608,GPU,144.0980224609375,118.70057,21.396234627127317
27,19,188,151608,GPU,144.0980224609375,118.70057,21.396234627127317
27,19,188,151608,GPU,144.0980224609375,118.70057,21.396234627127317
27,19,188,151608,GPU,144.0980224609375,119.72457,20.357936938873532
27,19,188,151608,GPU,144.0980224609375,118.70057,21.396234627127317
27,19,188,151608,GPU,144.0980224609375,118.70057,21.396234627127317
27,19,188,151608,GPU,144.0980224609375,119.72457,20.357936938873532
27,19,193,155776,CPU,1448.15380859375,1488.54144,-2.7132352731980354
27,19,193,155776,CPU,1448.15380859375,1398.79444,3.528707805969697
27,19,193,155776,CPU,1448.15380859375,1429.14844,1.3298386690853516
27,19,193,155776,CPU,1448.15380859375,1393.61044,3.9138174505746437
27,19,193,155776,CPU,1448.15380859375,1385.71544,4.505857897762188
27,19,193,155776,CPU,1448.15380859375,1377.41144,5.135892336842353
27,19,193,155776,CPU,1448.15380859375,1369.81544,5.7188995178613204
27,19,193,155776,CPU,1448.15380859375,1382.35844,4.7596460288367775
27,19,193,155776,CPU,1448.15380859375,1409.71044,2.727040071700819
27,19,193,155776,GPU,146.1870574951172,121.79644,20.025722833210217
27,19,193,155776,GPU,146.1870574951172,121.79644,20.025722833210217
27,19,193,155776,GPU,146.1870574951172,120.77244,21.043391600862897
27,19,193,155776,GPU,146.1870574951172,120.77244,21.043391600862897
27,19,193,155776,GPU,146.1870574951172,120.77244,21.043391600862897
27,19,193,155776,GPU,146.1870574951172,121.79644,20.025722833210217
27,19,193,155776,GPU,146.1870574951172,120.77244,21.043391600862897
27,19,193,155776,GPU,146.1870574951172,121.79644,20.025722833210217
